"Suscriptor","Lect_Actual","Causa_des","Observacion_des","Fecha_de_ejecucion"
"143352","200","","","2024-05-29 15:45:12"
"143353","181","","","2024-05-29 15:35:38"
"143354","34","","","2024-05-29 15:39:37"
"143612","20","","30","2024-05-29 14:08:46"
"145007","295","","","2024-05-29 15:18:10"
"145366","14","","SUSPENDIDO DESOCUPADO-31","2024-05-29 15:38:03"
"145008","38","","","2024-05-29 15:06:38"
"120313","76","","","2024-05-29 12:57:47"
"123292","3","","30","2024-05-29 13:04:20"
"123907","196","","","2024-05-29 13:06:20"
"133948","137","","","2024-05-29 13:08:14"
"160160","114","","SUSPENDIDO DESOCUPADO-31","2024-05-29 06:52:51"
"160110","1545","","","2024-05-29 06:54:53"
"160190","485","","","2024-05-29 06:55:44"
"160200","32","","","2024-05-29 06:56:21"
"160210","1182","","","2024-05-29 06:56:53"
"160214","1057","","","2024-05-29 06:57:24"
"160094","2197","","","2024-05-29 06:58:25"
"160230","145","","30","2024-05-29 06:59:38"
"160090","535","","","2024-05-29 07:00:40"
"160235","455","","","2024-05-29 07:02:07"
"160080","7925","","","2024-05-29 07:04:00"
"160040","4012","","","2024-05-29 07:04:58"
"160060","657","","","2024-05-29 07:04:32"
"160030","575","","","2024-05-29 07:05:32"
"160020","2667","","","2024-05-29 07:06:32"
"160019","883","","","2024-05-29 07:08:54"
"160022","1323","","SUSPENDIDO DESOCUPADO-31","2024-05-29 07:09:39"
"160023","1432","","","2024-05-29 07:10:28"
"160026","421","","","2024-05-29 07:11:43"
"160027","1077","","","2024-05-29 07:12:15"
"163732","545","","30","2024-05-29 07:14:39"
"163730","823","","","2024-05-29 07:15:08"
"163700","2344","","","2024-05-29 07:16:25"
"163690","1797","","","2024-05-29 07:16:54"
"163670","","11-MEDIDOR DAÑADO","","2024-05-29 07:18:04"
"163673","13","","","2024-05-29 07:39:10"
"160260","242","","","2024-05-29 07:19:10"
"160270","5228","","","2024-05-29 07:20:39"
"160280","301","","","2024-05-29 07:20:59"
"160291","484","","","2024-05-29 07:21:35"
"160300","1599","","","2024-05-29 07:22:04"
"160310","1206","","","2024-05-29 07:23:15"
"163660","23","","30","2024-05-29 07:24:22"
"163640","89","","30","2024-05-29 07:25:03"
"163630","356","","","2024-05-29 07:25:37"
"163620","1076","","","2024-05-29 07:26:10"
"160320","5792","","","2024-05-29 07:28:34"
"160330","1090","","","2024-05-29 07:29:36"
"160340","1388","","","2024-05-29 07:30:04"
"160350","331","","","2024-05-30 12:17:48"
"160360","1274","","","2024-05-29 07:34:47"
"160370","210","","","2024-05-29 07:35:14"
"160380","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 07:35:56"
"160390","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 07:37:19"
"160388","176","","","2024-05-29 07:37:49"
"160403","24","","30","2024-05-29 07:39:59"
"160410","1158","","","2024-05-29 07:43:48"
"160420","1967","","","2024-05-29 07:45:48"
"160430","3832","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-29 07:47:32"
"160435","","","30","2024-05-29 07:48:24"
"160440","154","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-29 07:49:39"
"160442","841","","","2024-05-29 07:50:20"
"160444","76","","30","2024-05-29 07:51:26"
"162982","3212","","","2024-05-29 07:52:45"
"162983","4","","","2024-05-29 07:55:06"
"162981","979","","","2024-05-29 07:53:25"
"162985","1608","","","2024-05-29 07:55:40"
"162980","4432","","","2024-05-29 07:56:40"
"162970","","11-MEDIDOR DAÑADO","","2024-05-29 07:59:37"
"162990","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 08:01:10"
"160460","24","","","2024-05-29 08:01:57"
"160476","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 08:02:39"
"160480","","11-MEDIDOR DAÑADO","","2024-05-29 08:04:37"
"160490","2859","","","2024-05-29 08:05:20"
"160500","3867","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:06:55"
"162993","716","","","2024-05-29 08:08:07"
"160510","1119","","","2024-05-29 08:09:40"
"160517","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-29 08:08:56"
"160520","3520","","","2024-05-29 08:09:55"
"160549","1138","","","2024-05-29 08:11:06"
"160551","5421","","","2024-05-29 08:11:24"
"162770","587","","","2024-05-29 08:12:50"
"162780","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-29 08:14:43"
"162782","6","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:20:05"
"160560","","11-MEDIDOR DAÑADO","","2024-05-29 08:19:07"
"160570","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-31 10:46:33"
"162750","2604","","","2024-05-29 08:20:32"
"162740","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-29 08:21:21"
"162730","1679","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:21:54"
"162715","2036","","","2024-05-29 08:22:21"
"162720","54","","","2024-05-29 08:22:41"
"162710","3948","","","2024-05-29 08:23:14"
"162705","807","","","2024-05-29 08:23:54"
"162700","649","","","2024-05-29 08:24:31"
"162695","1459","","","2024-05-29 08:24:55"
"162690","5435","","","2024-05-29 08:25:29"
"162680","3388","","","2024-05-29 08:25:49"
"162660","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 08:27:34"
"161400","2597","","","2024-05-29 08:28:50"
"161389","994","","","2024-05-29 08:29:15"
"161388","310","","","2024-05-29 08:29:31"
"161385","193","","","2024-05-29 08:29:55"
"161380","881","","","2024-05-29 08:30:15"
"161376","45","","30","2024-05-29 08:31:17"
"161392","1356","","","2024-05-29 08:33:58"
"161601","701","","","2024-05-29 08:34:15"
"161600","3067","","","2024-05-29 08:34:38"
"161580","4142","","","2024-05-29 08:35:18"
"161570","2409","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:37:07"
"161560","2409","","","2024-05-29 08:37:41"
"161540","392","","","2024-05-29 08:38:21"
"161530","","","30","2024-05-29 08:38:51"
"161529","777","","","2024-05-29 08:39:17"
"161522","232","","","2024-05-29 08:39:58"
"161520","","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:40:36"
"161510","1500","","","2024-05-29 08:41:48"
"161478","103","","","2024-05-29 08:42:48"
"161481","395","","","2024-05-29 08:43:49"
"161480","3006","","","2024-05-29 08:44:38"
"160590","1606","","","2024-05-29 08:45:31"
"160591","1061","","","2024-05-29 08:46:31"
"160600","631","","","2024-05-29 08:47:01"
"161471","1326","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:48:03"
"161470","4936","","","2024-05-29 08:48:44"
"151469","1261","","SUSPENDIDO DESOCUPADO-31","2024-05-29 08:49:14"
"160610","163","","","2024-05-29 08:49:54"
"160620","1792","","","2024-05-29 08:51:17"
"160630","1679","","","2024-05-29 08:52:19"
"160640","955","","","2024-05-29 08:52:44"
"160650","155","","","2024-05-29 08:53:12"
"160660","2925","","","2024-05-29 08:55:01"
"160661","1689","","","2024-05-29 08:55:47"
"160662","3087","","","2024-05-29 08:56:09"
"160663","258","","","2024-05-29 08:56:31"
"160666","570","","","2024-05-29 08:57:15"
"160665","966","","","2024-05-29 08:58:07"
"160669","1918","","","2024-05-29 08:59:55"
"160769","721","","","2024-05-29 09:01:20"
"160770","126","","","2024-05-29 09:03:38"
"160780","2417","","SUSPENDIDO DESOCUPADO-31","2024-05-29 09:10:24"
"161451","1530","","","2024-05-29 09:15:08"
"161450","474","","","2024-05-29 09:16:50"
"160790","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-29 09:18:26"
"160800","841","","","2024-05-29 09:17:32"
"160802","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 09:19:45"
"160818","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 09:20:28"
"160821","7","","30","2024-05-29 09:21:50"
"161423","1042","","","2024-05-29 09:21:10"
"160829","838","","","2024-05-29 09:23:03"
"160830","511","","","2024-05-29 09:23:26"
"160840","2103","","","2024-05-29 09:23:57"
"160850","212","","","2024-05-29 09:24:23"
"160860","109","","","2024-05-29 09:24:46"
"160880","2005","","30","2024-05-29 09:25:41"
"160910","185","","","2024-05-29 09:25:57"
"160912","5","","","2024-05-29 09:27:36"
"160920","4508","","","2024-05-29 09:26:56"
"160930","1436","","","2024-05-29 09:29:01"
"160937","1885","","","2024-05-29 09:29:22"
"160940","699","","SUSPENDIDO DESOCUPADO-31","2024-05-29 09:30:08"
"160944","652","","","2024-05-29 09:30:26"
"161387","879","","","2024-05-29 09:31:28"
"160970","2887","","","2024-05-29 09:32:00"
"160974","559","","","2024-05-29 09:32:30"
"161393","2637","","","2024-05-29 09:33:19"
"161394","1634","","","2024-05-29 09:34:41"
"161391","1177","","","2024-05-29 09:34:04"
"161395","5812","","","2024-05-29 09:35:06"
"161398","680","","","2024-05-29 09:35:52"
"161390","3564","","","2024-05-29 09:37:56"
"160990","587","","","2024-05-29 09:39:52"
"161000","535","","","2024-05-29 09:40:28"
"161010","4240","","","2024-05-29 09:42:49"
"161020","1978","","","2024-05-29 09:43:28"
"161030","2545","","","2024-05-29 09:44:26"
"161040","149","","","2024-05-29 09:44:46"
"161050","1102","","","2024-05-29 09:45:09"
"161061","219","","SUSPENDIDO DESOCUPADO-31","2024-05-29 09:46:04"
"161070","3829","","","2024-05-29 09:46:22"
"161080","2537","","","2024-05-29 09:47:00"
"161078","1534","","","2024-05-29 09:47:24"
"161100","4736","","","2024-05-29 09:48:27"
"161101","309","","","2024-05-29 09:48:46"
"161110","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-29 09:50:00"
"161115","5","","","2024-05-29 09:50:42"
"161131","1054","","","2024-05-29 09:51:02"
"161130","1318","","","2024-05-29 09:51:49"
"161132","1012","","","2024-05-29 09:53:27"
"161137","1659","","","2024-05-29 09:54:25"
"161142","418","","","2024-05-29 09:55:05"
"161148","2465","","","2024-05-29 09:58:33"
"161149","393","","30","2024-05-29 09:59:02"
"161150","3457","","","2024-05-29 09:59:56"
"161153","1773","","","2024-05-29 10:00:35"
"161200","3538","","","2024-05-29 10:01:10"
"161210","1795","","","2024-05-29 10:01:19"
"161220","445","","","2024-05-29 10:01:38"
"161225","1664","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-29 10:02:17"
"161230","270","","","2024-05-29 10:02:33"
"161235","59","","","2024-05-29 10:02:59"
"161240","1977","","","2024-05-29 10:03:28"
"161250","1301","","","2024-05-29 10:04:29"
"161251","","","30","2024-05-29 10:04:49"
"161260","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 10:05:53"
"161320","639","","","2024-05-29 10:06:16"
"161335","90","","","2024-05-29 10:40:53"
"161350","810","","","2024-05-29 10:06:47"
"161262","1151","","","2024-05-29 10:07:16"
"161264","676","","","2024-05-29 10:07:48"
"161315","3237","","","2024-05-29 10:09:05"
"161265","1923","","","2024-05-29 10:10:41"
"161316","1418","","30","2024-05-29 10:11:27"
"161270","362","","","2024-05-29 10:11:51"
"161317","861","","","2024-05-29 10:12:10"
"161290","3976","","","2024-05-29 10:12:42"
"161291","2665","","","2024-05-29 10:13:32"
"161294","579","","","2024-05-29 10:13:55"
"161293","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 10:15:30"
"161288","833","","","2024-05-29 10:15:45"
"161286","223","","","2024-05-29 10:15:58"
"161287","182","","","2024-05-29 10:16:09"
"161273","253","","","2024-05-29 10:17:06"
"161275","73","","","2024-05-29 10:32:54"
"161301","353","","","2024-05-29 10:17:51"
"161728","112","","SUSPENDIDO DESOCUPADO-31","2024-05-29 10:44:55"
"161277","427","","","2024-05-29 10:18:27"
"161299","579","","","2024-05-29 10:18:52"
"161298","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-29 10:20:17"
"161297","591","","","2024-05-29 10:21:51"
"161289","305","","","2024-05-29 10:22:24"
"161312","2075","","","2024-05-29 10:37:40"
"161313","1244","","","2024-05-29 10:36:24"
"161310","842","","","2024-05-29 10:34:59"
"161308","2250","","","2024-05-29 10:34:37"
"161318","1107","","","2024-05-29 10:38:51"
"161319","182","","","2024-05-29 10:26:14"
"161340","1803","","","2024-05-29 10:39:27"
"161295","1906","","","2024-05-29 10:42:03"
"161774","2039","","","2024-05-29 10:42:14"
"161296","75","","","2024-05-29 10:42:45"
"161773","1157","","","2024-05-29 10:45:27"
"161775","1830","","","2024-05-29 10:46:23"
"161776","439","","","2024-05-29 10:46:32"
"161779","2946","","","2024-05-29 10:47:29"
"161778","2659","","","2024-05-29 10:48:26"
"161790","728","","","2024-05-29 10:49:03"
"161945","1674","","","2024-05-29 10:50:41"
"161800","","11-MEDIDOR DAÑADO","","2024-05-29 10:55:44"
"161820","1819","","","2024-05-29 10:55:57"
"161941","1918","","","2024-05-29 10:56:35"
"161960","473","","","2024-05-29 11:01:38"
"161965","84","","","2024-05-29 11:02:10"
"161990","1067","","","2024-05-29 11:02:38"
"162000","31","","","2024-05-29 11:03:16"
"162010","78","","","2024-05-29 11:04:04"
"161950","2262","","","2024-05-29 10:59:00"
"162020","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 11:05:05"
"162030","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 11:06:26"
"162140","","04-REJA CON CANDADO O SIMILAR","","2024-05-29 11:07:11"
"162050","1827","","","2024-05-29 11:08:20"
"162060","1593","","","2024-05-29 11:08:39"
"162070","376","","","2024-05-29 11:09:35"
"162080","1920","","","2024-05-29 11:09:51"
"162090","1783","","","2024-05-29 11:10:31"
"162149","819","","","2024-05-29 11:14:08"
"162150","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 11:14:49"
"162160","","11-MEDIDOR DAÑADO","","2024-05-29 11:17:04"
"162170","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 11:17:27"
"162175","575","","","2024-05-29 11:17:42"
"162180","157","","","2024-05-29 11:17:53"
"162185","","03-SIN MEDIDOR Y SIN SERVICIO","","2024-05-29 11:18:37"
"163982","3149","","","2024-05-29 11:19:52"
"162209","1831","","","2024-05-29 11:20:11"
"162210","3573","","","2024-05-29 11:20:48"
"161770","699","","","2024-05-29 11:21:25"
"161772","701","","","2024-05-29 11:21:45"
"161700","820","","","2024-05-29 11:23:11"
"161660","2180","","","2024-05-29 11:24:29"
"161662","779","","","2024-05-29 11:24:52"
"161670","442","","","2024-05-29 11:25:18"
"162220","349","","","2024-05-29 11:26:02"
"162224","204","","","2024-05-29 11:26:15"
"162258","631","","","2024-05-29 11:26:25"
"162280","2483","","","2024-05-29 11:27:49"
"162300","1510","","","2024-05-29 11:28:44"
"162320","452","","","2024-05-29 11:29:14"
"162330","2194","","","2024-05-29 11:29:30"
"162332","947","","","2024-05-29 11:29:48"
"162340","2866","","","2024-05-29 11:30:13"
"162345","321","","","2024-05-29 11:31:02"
"162350","4324","","","2024-05-29 11:31:52"
"162360","3643","","","2024-05-29 11:32:37"
"162370","2685","","","2024-05-29 11:35:07"
"162363","366","","","2024-05-29 11:35:55"
"162361","786","","","2024-05-29 11:36:14"
"162364","1092","","","2024-05-29 11:37:35"
"162420","3357","","","2024-05-29 11:38:19"
"162430","34","","","2024-05-29 11:40:00"
"162450","1832","","","2024-05-29 11:41:49"
"162460","215","","","2024-05-29 11:42:44"
"162465","384","","","2024-05-29 11:43:18"
"162480","24","","","2024-05-29 11:44:12"
"162512","38","","","2024-05-29 11:45:08"
"162510","2572","","","2024-05-29 11:45:26"
"162520","1039","","","2024-05-29 11:46:00"
"162530","4112","","","2024-05-29 11:46:28"
"162540","6265","","","2024-05-29 11:46:54"
"162560","1492","","30","2024-05-31 08:45:08"
"162570","1111","","","2024-05-29 11:49:15"
"162580","2721","","","2024-05-29 11:49:41"
"162590","1525","","","2024-05-29 11:50:47"
"162593","1278","","","2024-05-29 11:51:24"
"162595","787","","","2024-05-29 11:51:40"
"162598","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 11:52:07"
"163175","","11-MEDIDOR DAÑADO","","2024-05-29 11:53:45"
"163174","1131","","","2024-05-29 11:54:19"
"163170","3353","","","2024-05-29 11:54:34"
"163160","5121","","","2024-05-29 11:55:28"
"162647","961","","","2024-05-29 11:56:07"
"162650","1388","","","2024-05-29 11:56:50"
"163150","927","","","2024-05-29 11:57:54"
"163180","175","","","2024-05-29 11:58:14"
"163190","3287","","","2024-05-29 11:58:47"
"163130","549","","","2024-05-29 11:59:14"
"163128","565","","","2024-05-29 11:59:49"
"163200","1344","","","2024-05-29 12:00:08"
"163120","","11-MEDIDOR DAÑADO","","2024-05-29 12:00:53"
"163210","451","","","2024-05-29 12:01:45"
"163220","1144","","","2024-05-29 12:02:57"
"163119","725","","","2024-05-29 12:03:17"
"163240","1269","","","2024-05-29 12:03:42"
"163250","900","","30","2024-05-29 12:04:38"
"163260","378","","30","2024-05-29 12:05:15"
"163270","2273","","","2024-05-29 12:05:30"
"163070","4265","","","2024-05-29 12:06:03"
"163080","13","","30","2024-05-29 12:06:48"
"163050","2056","","","2024-05-29 12:07:09"
"163280","2704","","","2024-05-29 12:07:34"
"163040","2141","","","2024-05-29 12:07:45"
"163035","60","","","2024-05-29 12:08:20"
"163290","3977","","","2024-05-29 12:12:00"
"162797","563","","","2024-05-29 12:17:28"
"162796","995","","","2024-05-29 12:16:09"
"162795","405","","","2024-05-29 12:15:44"
"162790","563","","","2024-05-29 12:16:36"
"162788","672","","","2024-05-29 12:19:51"
"163022","1270","","","2024-05-29 12:20:30"
"163021","104","","30","2024-05-29 12:21:08"
"163020","1066","","","2024-05-29 12:21:49"
"163019","1849","","","2024-05-29 12:22:04"
"163010","1957","","","2024-05-29 12:22:12"
"163000","6059","","","2024-05-29 12:23:04"
"163291","381","","30","2024-05-29 12:14:06"
"163293","41","","","2024-05-29 12:14:39"
"155355","1310","","","2024-05-31 07:15:50"
"163310","494","","","2024-05-29 12:24:35"
"163311","683","","","2024-05-29 12:25:05"
"163312","796","","","2024-05-29 12:25:25"
"163330","3793","","","2024-05-29 12:25:35"
"163340","3152","","","2024-05-29 12:26:11"
"163550","402","","","2024-05-29 12:26:42"
"163360","","11-MEDIDOR DAÑADO","","2024-05-29 12:28:31"
"163900","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 12:31:16"
"163910","1719","","","2024-05-29 12:31:56"
"163920","3328","","","2024-05-29 12:33:00"
"155910","41","","","2024-05-29 12:33:25"
"163940","248","","","2024-05-29 12:34:27"
"163945","2380","","","2024-05-29 12:34:45"
"163950","467","","","2024-05-29 12:35:32"
"155880","1227","","","2024-05-29 12:35:56"
"150010","1672","","","2024-05-29 12:37:16"
"155860","1344","","","2024-05-29 12:38:03"
"150020","402","","","2024-05-29 12:38:27"
"150025","1427","","","2024-05-29 12:38:51"
"155850","1459","","","2024-05-29 12:40:21"
"155855","3629","","","2024-05-29 12:41:09"
"150040","2","","","2024-05-29 12:42:17"
"150030","3726","","","2024-05-29 12:41:47"
"150050","726","","30","2024-05-29 12:43:01"
"155022","1653","","","2024-05-29 12:43:19"
"155820","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-29 12:45:15"
"155810","3456","","","2024-05-29 12:45:38"
"150085","94","","","2024-05-29 12:46:07"
"155800","1754","","","2024-05-29 12:47:12"
"150080","12","","","2024-05-29 12:47:47"
"155793","210","","","2024-05-29 12:48:09"
"155790","3082","","","2024-05-29 12:48:48"
"155770","556","","","2024-05-29 12:49:35"
"155760","2401","","","2024-05-29 12:50:06"
"155750","2421","","","2024-05-29 12:51:05"
"155740","1721","","","2024-05-29 12:51:41"
"155730","3097","","","2024-05-29 12:52:10"
"155720","3433","","","2024-05-29 12:52:56"
"155700","22","","","2024-05-30 06:58:03"
"155690","1095","","","2024-05-30 06:58:42"
"155645","679","","","2024-05-30 06:59:45"
"155650","729","","","2024-05-30 07:00:17"
"155640","119","","","2024-05-30 07:01:04"
"150090","2350","","","2024-05-30 07:02:06"
"150110","1189","","","2024-05-30 07:03:18"
"150111","1026","","","2024-05-30 07:04:19"
"150114","","04-REJA CON CANDADO O SIMILAR","","2024-05-30 07:05:18"
"150115","2024","","","2024-05-30 07:05:45"
"150122","179","","30","2024-05-30 07:06:22"
"150123","","03-SIN MEDIDOR Y SIN SERVICIO","","2024-05-30 07:07:00"
"150112","750","","","2024-05-30 07:07:24"
"150096","367","","","2024-05-30 07:07:45"
"150121","641","","","2024-05-30 07:08:33"
"150140","1642","","","2024-05-30 07:10:06"
"150117","1455","","","2024-05-30 07:09:28"
"150116","1685","","","2024-05-30 07:10:34"
"150119","653","","","2024-05-30 07:30:15"
"150113","1802","","","2024-05-30 07:28:04"
"150118","377","","","2024-05-30 07:29:18"
"150160","1689","","","2024-05-30 07:33:15"
"155586","1017","","","2024-05-30 07:34:11"
"150165","2969","","","2024-05-30 07:34:28"
"150360","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 07:35:16"
"155580","1387","","","2024-05-30 07:35:58"
"155578","1598","","","2024-05-30 07:37:35"
"150365","3043","","","2024-05-30 07:38:06"
"155550","3371","","30","2024-05-30 07:38:55"
"150390","517","","30","2024-05-30 07:42:25"
"150400","3924","","","2024-05-30 07:43:46"
"150410","168","","","2024-05-30 07:44:30"
"150411","907","","SUSPENDIDO DESOCUPADO-31","2024-05-30 07:45:36"
"150568","1004","","30","2024-05-30 07:17:59"
"150565","647","","","2024-05-30 07:20:17"
"150567","408","","","2024-05-30 07:20:32"
"150566","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 07:21:08"
"150569","390","","","2024-05-30 07:21:27"
"150413","668","","","2024-05-30 07:46:40"
"150560","1959","","","2024-05-30 07:47:40"
"150570","2553","","","2024-05-30 07:48:45"
"150573","3475","","","2024-05-30 07:49:44"
"150580","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-31 10:28:08"
"150600","1965","","","2024-05-30 07:50:31"
"150602","1335","","","2024-05-30 07:51:57"
"150611","81","","","2024-05-31 08:36:49"
"150620","1423","","","2024-05-30 07:52:52"
"150650","22","","","2024-05-30 07:54:04"
"150680","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 07:54:51"
"150720","4770","","","2024-05-30 07:55:43"
"150730","1172","","","2024-05-30 07:58:31"
"150732","112","","30","2024-05-30 07:59:19"
"150815","1259","","","2024-05-30 07:59:49"
"150900","1740","","","2024-05-30 08:00:12"
"150810","1334","","","2024-05-30 08:00:56"
"155330","2717","","","2024-05-30 08:03:57"
"155333","36","","","2024-05-30 08:04:47"
"155520","31","","","2024-05-30 08:05:05"
"155510","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 08:05:45"
"155391","894","","","2024-05-30 08:06:33"
"155490","3294","","","2024-05-30 08:06:57"
"155440","556","","","2024-05-30 08:07:21"
"155450","2862","","","2024-05-30 08:07:40"
"155483","416","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-30 08:08:24"
"155480","1235","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-30 08:09:18"
"154800","4169","","","2024-05-30 08:11:31"
"155452","1773","","","2024-05-30 08:12:07"
"155460","2556","","","2024-05-30 08:12:56"
"155470","1281","","","2024-05-30 08:13:26"
"154790","1105","","","2024-05-30 08:14:05"
"154770","4273","","","2024-05-30 08:14:53"
"154741","161","","","2024-05-30 08:15:45"
"154740","5378","","","2024-05-30 08:15:56"
"154291","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 08:17:05"
"154290","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 08:17:28"
"154270","278","","","2024-05-30 08:17:52"
"154260","3668","","","2024-05-30 08:19:01"
"154261","61","","","2024-05-30 08:19:08"
"154255","479","","","2024-05-30 08:19:46"
"154240","2525","","","2024-05-30 08:20:07"
"154250","1275","","","2024-05-30 08:22:32"
"154230","547","","","2024-05-30 08:22:41"
"154220","3507","","","2024-05-30 08:23:28"
"154210","1928","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-30 08:24:09"
"154200","600","","30","2024-05-30 08:25:08"
"150005","4444","","","2024-05-30 08:25:18"
"154190","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 08:26:26"
"154180","2777","","","2024-05-30 08:27:57"
"154170","1654","","","2024-05-30 08:28:40"
"154160","3999","","","2024-05-30 08:29:06"
"154142","586","","","2024-05-30 08:29:31"
"150086","1889","","","2024-05-31 08:44:14"
"154140","1812","","","2024-05-30 08:30:02"
"155466","608","","","2024-05-30 08:31:09"
"154120","456","","SUSPENDIDO DESOCUPADO-31","2024-05-30 08:31:47"
"155465","1040","","","2024-05-30 08:32:07"
"154093","262","","","2024-05-30 08:32:39"
"154091","1236","","OTRA FUENTE-15","2024-05-30 08:33:11"
"154090","3268","","","2024-05-30 08:33:57"
"155772","1145","","","2024-05-31 08:41:25"
"155467","2739","","","2024-05-30 08:35:16"
"154080","672","","","2024-05-30 08:36:40"
"154070","1363","","","2024-05-30 08:37:13"
"154060","224","","","2024-05-30 08:37:38"
"155365","2178","","","2024-05-30 08:38:09"
"154061","1912","","","2024-05-30 08:38:39"
"154022","1470","","","2024-05-30 08:39:23"
"155364","1093","","","2024-05-30 08:39:33"
"155360","13","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-30 08:40:18"
"155363","1359","","","2024-05-30 08:40:54"
"154020","3702","","","2024-05-30 08:42:04"
"154065","1553","","","2024-05-30 08:42:31"
"154890","235","","","2024-05-30 08:43:27"
"154930","3","","SUSPENDIDO DESOCUPADO-31","2024-05-30 08:44:05"
"154940","151","","","2024-05-30 08:44:27"
"154951","420","","","2024-05-30 08:44:53"
"153840","2699","","","2024-05-30 08:45:16"
"153839","319","","","2024-05-30 08:45:49"
"154960","3294","","","2024-05-30 08:46:21"
"154955","1064","","","2024-05-30 08:47:02"
"153780","","04-REJA CON CANDADO O SIMILAR","","2024-05-30 08:47:52"
"151280","1750","","","2024-05-30 08:48:31"
"151281","36","","30","2024-05-31 09:52:19"
"153728","71","","","2024-05-30 08:49:45"
"151283","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 08:50:34"
"151288","32","","","2024-05-31 09:51:17"
"151282","855","","","2024-05-30 08:51:23"
"151275","753","","","2024-05-30 08:52:24"
"151268","","03-SIN MEDIDOR Y SIN SERVICIO","","2024-05-31 09:54:37"
"151264","1137","","","2024-05-30 08:54:54"
"151260","215","","","2024-05-30 08:55:48"
"153720","3797","","","2024-05-30 08:56:38"
"151230","1071","","","2024-05-30 08:59:51"
"151396","426","","","2024-05-30 09:02:45"
"151397","4480","","","2024-05-30 09:01:16"
"151388","340","","","2024-05-30 09:04:39"
"151391","1827","","","2024-05-30 09:05:15"
"151394","1398","","","2024-05-30 09:06:00"
"151389","150","","","2024-05-30 09:06:10"
"153630","2605","","","2024-05-30 09:08:22"
"153632","1127","","","2024-05-30 09:08:48"
"153897","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 09:09:18"
"153900","2659","","","2024-05-30 09:10:41"
"153890","2203","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:11:32"
"153980","1467","","","2024-05-30 09:12:24"
"153870","220","","","2024-05-30 09:12:43"
"154010","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 09:13:27"
"153950","226","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:15:57"
"153960","219","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:16:22"
"153566","4117","","","2024-05-30 09:16:49"
"151390","4568","","","2024-05-30 09:17:17"
"151400","7717","","","2024-05-30 09:17:36"
"151403","1839","","","2024-05-30 09:18:25"
"151407","76","","","2024-05-30 09:19:39"
